Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201110,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3546
201110,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9901
201110,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10613
201110,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,5832
201110,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,6197
201111,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2570
201111,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3345
201111,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,6835
201111,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,7015
201111,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,10252
201111,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,10523
201111,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7188
201111,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6693
201111,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7213
201111,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7426
201111,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5887
201111,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6445
201111,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,14005
201111,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,14424
201111,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,35725
201111,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,35797
201111,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7957
201111,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7766
201111,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6371
201111,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6403
201111,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,123832
201111,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,122826
201111,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,6457
201111,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6311
201111,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,15762
201111,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,17182
201111,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,18565
201111,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20381
201111,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8332
201111,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9727
201111,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,109434
201111,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,108797
201111,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3304
201111,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3278
201111,EVA Airways,,EVA Airways,,International,Asia,Deplaned,Other,International,G,10974
201111,EVA Airways,,EVA Airways,,International,Asia,Enplaned,Other,International,G,12710
201111,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,8586
201111,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,10094
201111,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,20680
201111,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,20218
201111,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8020
201111,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,7882
201111,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5556
201111,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6111
201111,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5555
201111,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5572
201111,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,37223
201111,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,35643
201111,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5535
201111,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,5500
201111,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5267
201111,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5904
201111,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,1889
201111,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2354
201111,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16345
201111,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16523
201111,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,79
201111,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8498
201111,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8947
201111,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12190
201111,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12948
201111,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,20128
201111,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,20887
201111,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,134167
201111,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,134103
201111,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2145
201111,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,8749
201111,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10862
201111,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,122593
201111,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,121729
201111,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,163
201111,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,3160
201111,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3309
201111,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5338
201111,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5161
201111,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4819
201111,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5337
201111,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,65083
201111,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,66415
201111,United Airlines,CO,United Airlines,CO,Domestic,US,Deplaned,Other,Terminal 3,F,76188
201111,United Airlines,CO,United Airlines,CO,Domestic,US,Enplaned,Other,Terminal 3,F,78756
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,25207
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,31254
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,19779
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,19703
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,280
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,375796
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,374352
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5324
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,56107
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,55048
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,1553
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7344
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,8161
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,338
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9605
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,8987
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,183
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,17359
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,17709
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,101
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,13011
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,11700
201111,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,Terminal 3,F,4437
201111,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,134991
201111,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,136432
201111,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,3546
201111,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3382
201111,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,7104
201111,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8143
201112,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3257
201112,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,5035
201112,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,7314
201112,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,7113
201112,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,10970
201112,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,10669
201112,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7148
201112,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7484
201112,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7809
201112,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7658
201112,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9181
201112,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8809
201112,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,11950
201112,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12218
201112,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,34248
201112,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,34895
201112,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6966
201112,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7480
201112,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6993
201112,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7381
201112,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,116983
201112,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,116867
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,6735
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7649
201112,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,16402
201112,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16860
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,18417
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20526
201112,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9056
201112,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10731
201112,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,101190
201112,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,101735
201112,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,4556
201112,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5006
201112,EVA Airways,,EVA Airways,,International,Asia,Deplaned,Other,International,G,10903
201112,EVA Airways,,EVA Airways,,International,Asia,Enplaned,Other,International,G,14260
201112,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,5528
201112,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,5783
201112,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,4232
201112,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,4777
201112,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18397
201112,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17888
201112,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8279
201112,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8339
201112,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,6064
201112,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6547
201112,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5411
201112,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6281
201112,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,35100
201112,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,36172
201112,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5598
201112,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,5237
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5573
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6609
201112,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,3396
